peakChr,peakStart,peakEnd,peakLength,peakStrand,name,score,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr2,242641880,242642131,252,*,NA,0,Promoter (<=1kb),2,242641456,242668896,27441,1,84289,uc002wcd.3,424
chr2,242641880,242642131,252,*,NA,0,Promoter (<=1kb),2,242641456,242668896,27441,1,84289,uc002wcd.3,424
chr2,242641880,242642131,252,*,NA,0,Promoter (<=1kb),2,242641456,242668896,27441,1,84289,uc002wcd.3,424
chr2,242674107,242674430,324,*,NA,0,Promoter (<=1kb),2,242674030,242708231,34202,1,728294,uc010fzq.1,77
chr20,278326,278649,324,*,NA,0,Promoter (<=1kb),20,278204,280963,2760,1,85364,uc002wdf.3,122
chr20,278326,278649,324,*,NA,0,Promoter (<=1kb),20,278204,280963,2760,1,85364,uc002wdf.3,122
chr20,361439,361583,145,*,NA,0,Promoter (<=1kb),20,361308,378203,16896,1,57761,uc002wdm.3,131
chr20,361439,361583,145,*,NA,0,Promoter (<=1kb),20,361308,378203,16896,1,57761,uc002wdm.3,131
chr20,388684,388718,35,*,NA,0,Promoter (<=1kb),20,388709,391408,2700,1,10616,uc002wdo.3,0
chr20,389433,389756,324,*,NA,0,Promoter (<=1kb),20,388709,411610,22902,1,10616,uc010fzy.3,724
chr20,443029,443127,99,*,NA,0,Promoter (<=1kb),20,416124,443187,27064,2,128637,uc002wds.3,60
chr20,633690,634013,324,*,NA,0,Promoter (<=1kb),20,627268,634014,6747,2,140809,uc002wea.4,1
chr20,633690,634013,324,*,NA,0,Promoter (<=1kb),20,627268,634014,6747,2,140809,uc002wea.4,1
chr20,633690,634013,324,*,NA,0,Promoter (<=1kb),20,627268,634014,6747,2,140809,uc002wea.4,1
chr20,656133,656456,324,*,NA,0,Promoter (<=1kb),20,627268,656823,29556,2,140809,uc002web.4,367
chr20,814337,814578,242,*,NA,0,Promoter (<=1kb),20,814356,826922,12567,1,83541,uc002wef.1,0
chr20,1099311,1099328,18,*,NA,0,Promoter (<=1kb),20,1099240,1148426,49187,1,9491,uc002wen.4,71
chr20,1099311,1099328,18,*,NA,0,Promoter (<=1kb),20,1099240,1148426,49187,1,9491,uc002wen.4,71
chr20,1099311,1099328,18,*,NA,0,Promoter (<=1kb),20,1099240,1148426,49187,1,9491,uc002wen.4,71
chr20,1099311,1099328,18,*,NA,0,Promoter (<=1kb),20,1099240,1148426,49187,1,9491,uc002wen.4,71
chr20,1099453,1099630,178,*,NA,0,Promoter (<=1kb),20,1099240,1148426,49187,1,9491,uc002wen.4,213
chr20,1099453,1099630,178,*,NA,0,Promoter (<=1kb),20,1099240,1148426,49187,1,9491,uc002wen.4,213
chr20,1306707,1306736,30,*,NA,0,Promoter (<=1kb),20,1290555,1306513,15959,2,27111,uc021vzn.1,-194
chr20,1447282,1447437,156,*,NA,0,Promoter (<=1kb),20,1422807,1448337,25531,2,55968,uc002wfc.3,900
chr20,1447282,1447437,156,*,NA,0,Promoter (<=1kb),20,1422807,1448337,25531,2,55968,uc002wfc.3,900
chr20,1447282,1447437,156,*,NA,0,Promoter (<=1kb),20,1422807,1448337,25531,2,55968,uc002wfc.3,900
chr20,1447282,1447437,156,*,NA,0,Promoter (<=1kb),20,1422807,1448337,25531,2,55968,uc002wfc.3,900
chr20,2082911,2082946,36,*,NA,0,Promoter (<=1kb),20,2082528,2129198,46671,1,140901,uc002wfw.4,383
chr20,2082911,2082946,36,*,NA,0,Promoter (<=1kb),20,2082528,2129198,46671,1,140901,uc002wfw.4,383
chr20,2451120,2451380,261,*,NA,0,Promoter (<=1kb),20,2442281,2451499,9219,2,6628,uc002wfz.1,119
chr20,2505273,2505549,277,*,NA,0,Promoter (<=1kb),20,2462467,2505165,42699,2,79175,uc010gao.1,-108
chr20,2505273,2505549,277,*,NA,0,Promoter (<=1kb),20,2462467,2505165,42699,2,79175,uc010gao.1,-108
chr20,2644623,2644791,169,*,NA,0,Promoter (<=1kb),20,2639041,2644865,5825,2,3420,uc002wgp.4,74
chr20,2644623,2644791,169,*,NA,0,Promoter (<=1kb),20,2639041,2644865,5825,2,3420,uc002wgp.4,74
chr20,2673055,2673378,324,*,NA,0,Promoter (<=1kb),20,2673524,2740754,67231,1,57593,uc002wgs.4,-146
chr20,2673055,2673378,324,*,NA,0,Promoter (<=1kb),20,2673524,2740754,67231,1,57593,uc002wgs.4,-146
chr20,2673055,2673378,324,*,NA,0,Promoter (<=1kb),20,2673524,2740754,67231,1,57593,uc002wgs.4,-146
chr20,2674417,2674740,324,*,NA,0,Promoter (<=1kb),20,2673524,2740754,67231,1,57593,uc002wgt.4,893
chr20,2674417,2674740,324,*,NA,0,Promoter (<=1kb),20,2673524,2740754,67231,1,57593,uc002wgt.4,893
chr20,2820737,2821060,324,*,NA,0,Promoter (<=1kb),20,2815961,2821348,5388,2,64773,uc002wgz.2,288
chr20,2820737,2821060,324,*,NA,0,Promoter (<=1kb),20,2815961,2821348,5388,2,64773,uc002wgz.2,288
chr20,2820943,2821266,324,*,NA,0,Promoter (<=1kb),20,2815961,2821348,5388,2,64773,uc002wgz.2,82
chr20,2853755,2853998,244,*,NA,0,Promoter (<=1kb),20,2854142,2968751,114610,1,5786,uc010zqb.1,-144
chr20,3026867,3027190,324,*,NA,0,Promoter (<=1kb),20,3026675,3028896,2222,1,64949,uc002whs.3,192
chr20,3140243,3140490,248,*,NA,0,Promoter (<=1kb),20,3088219,3140556,52338,2,22888,uc002whw.4,66
chr20,3153936,3154194,259,*,NA,0,Promoter (<=1kb),20,3143273,3154192,10920,2,9762,uc002wib.1,0
chr20,3153936,3154194,259,*,NA,0,Promoter (<=1kb),20,3143273,3154192,10920,2,9762,uc002wib.1,0
chr20,3154429,3154697,269,*,NA,0,Promoter (<=1kb),20,3143273,3154192,10920,2,9762,uc002wib.1,-237
chr20,3154429,3154697,269,*,NA,0,Promoter (<=1kb),20,3143273,3154192,10920,2,9762,uc002wib.1,-237
chr20,3189882,3190169,288,*,NA,0,Promoter (<=1kb),20,3190006,3204516,14511,1,3704,uc002wid.4,0
chr20,3189882,3190169,288,*,NA,0,Promoter (<=1kb),20,3190006,3204516,14511,1,3704,uc002wid.4,0
chr20,3189882,3190169,288,*,NA,0,Promoter (<=1kb),20,3190006,3204516,14511,1,3704,uc002wid.4,0
chr20,3219689,3220012,324,*,NA,0,Promoter (<=1kb),20,3208063,3219836,11774,2,83959,uc002wih.3,0
chr20,3219689,3220012,324,*,NA,0,Promoter (<=1kb),20,3208063,3219836,11774,2,83959,uc002wih.3,0
chr20,3451339,3451493,155,*,NA,0,Promoter (<=1kb),20,3451665,3596550,144886,1,8455,uc002wil.2,-172
chr20,3451339,3451493,155,*,NA,0,Promoter (<=1kb),20,3451665,3596550,144886,1,8455,uc002wil.2,-172
chr20,3870052,3870270,219,*,NA,0,Promoter (<=1kb),20,3870463,3904502,34040,1,80025,uc002wke.3,-193
chr20,3870052,3870270,219,*,NA,0,Promoter (<=1kb),20,3870463,3904502,34040,1,80025,uc002wke.3,-193
chr20,3996038,3996187,150,*,NA,0,Promoter (<=1kb),20,3912069,3996054,83986,2,11237,uc002wkh.2,0
chr20,3996038,3996187,150,*,NA,0,Promoter (<=1kb),20,3912069,3996054,83986,2,11237,uc002wkh.2,0
chr20,3996038,3996187,150,*,NA,0,Promoter (<=1kb),20,3912069,3996054,83986,2,11237,uc002wkh.2,0
chr20,3996038,3996187,150,*,NA,0,Promoter (<=1kb),20,3912069,3996054,83986,2,11237,uc002wkh.2,0
chr20,4667082,4667405,324,*,NA,0,Promoter (<=1kb),20,4667157,4682234,15078,1,5621,uc002wky.3,0
chr20,4667082,4667405,324,*,NA,0,Promoter (<=1kb),20,4667157,4682234,15078,1,5621,uc002wky.3,0
chr20,5093901,5093918,18,*,NA,0,Promoter (<=1kb),20,5080484,5093733,13250,2,29058,uc002wln.3,-168
chr20,5093901,5093918,18,*,NA,0,Promoter (<=1kb),20,5080484,5093733,13250,2,29058,uc002wln.3,-168
chr20,5107615,5107938,324,*,NA,0,Promoter (<=1kb),20,5107407,5178533,71127,1,8760,uc002wlw.3,208
chr20,5107615,5107938,324,*,NA,0,Promoter (<=1kb),20,5107407,5178533,71127,1,8760,uc002wlw.3,208
chr20,5107615,5107938,324,*,NA,0,Promoter (<=1kb),20,5107407,5178533,71127,1,8760,uc002wlw.3,208
chr20,5591503,5591611,109,*,NA,0,Promoter (<=1kb),20,5525080,5591672,66593,2,56261,uc002wme.4,61
chr20,5892140,5892236,97,*,NA,0,Promoter (<=1kb),20,5891974,5906005,14032,1,1114,uc010zqz.2,166
chr20,5930985,5931093,109,*,NA,0,Promoter (<=1kb),20,5918486,5931173,12688,2,51605,uc002wmh.1,80
chr20,5930985,5931093,109,*,NA,0,Promoter (<=1kb),20,5918486,5931173,12688,2,51605,uc002wmh.1,80
chr20,5930985,5931093,109,*,NA,0,Promoter (<=1kb),20,5918486,5931173,12688,2,51605,uc002wmh.1,80
chr20,5986809,5987103,295,*,NA,0,Promoter (<=1kb),20,5986739,6020697,33959,1,54675,uc010gbq.3,70
chr20,5986809,5987103,295,*,NA,0,Promoter (<=1kb),20,5986739,6020697,33959,1,54675,uc010gbq.3,70
chr20,5986809,5987103,295,*,NA,0,Promoter (<=1kb),20,5986739,6020697,33959,1,54675,uc010gbq.3,70
chr20,5986809,5987103,295,*,NA,0,Promoter (<=1kb),20,5986739,6020697,33959,1,54675,uc010gbq.3,70
chr20,5986809,5987103,295,*,NA,0,Promoter (<=1kb),20,5986739,6020697,33959,1,54675,uc010gbq.3,70
chr20,10414470,10414793,324,*,NA,0,Promoter (<=1kb),20,10385428,10414887,29460,2,8195,uc002wnu.2,94
chr20,10414470,10414793,324,*,NA,0,Promoter (<=1kb),20,10385428,10414887,29460,2,8195,uc002wnu.2,94
chr20,10654859,10655182,324,*,NA,0,Promoter (<=1kb),20,10618332,10654694,36363,2,182,uc002wnw.2,-165
chr20,10655477,10655490,14,*,NA,0,Promoter (<=1kb),20,10618332,10654694,36363,2,182,uc002wnw.2,-783
chr20,10655477,10655490,14,*,NA,0,Promoter (<=1kb),20,10618332,10654694,36363,2,182,uc002wnw.2,-783
chr20,17549929,17550047,119,*,NA,0,Promoter (<=1kb),20,17474550,17549865,75316,2,631,uc010zro.2,-64
chr20,17549929,17550047,119,*,NA,0,Promoter (<=1kb),20,17474550,17549865,75316,2,631,uc010zro.2,-64
chr20,17550825,17551148,324,*,NA,0,Promoter (<=1kb),20,17550599,17588652,38054,1,11034,uc002wpr.3,226
chr20,17550825,17551148,324,*,NA,0,Promoter (<=1kb),20,17550599,17588652,38054,1,11034,uc002wpr.3,226
chr20,17661686,17661974,289,*,NA,0,Promoter (<=1kb),20,17594323,17662928,68606,2,6238,uc002wpv.1,954
chr20,17661686,17661974,289,*,NA,0,Promoter (<=1kb),20,17594323,17662928,68606,2,6238,uc002wpv.1,954
chr20,17661686,17661974,289,*,NA,0,Promoter (<=1kb),20,17594323,17662928,68606,2,6238,uc002wpv.1,954
chr20,17662824,17662914,91,*,NA,0,Promoter (<=1kb),20,17594323,17662928,68606,2,6238,uc002wpv.1,14
chr20,17662824,17662914,91,*,NA,0,Promoter (<=1kb),20,17594323,17662928,68606,2,6238,uc002wpv.1,14
chr20,17663297,17663411,115,*,NA,0,Promoter (<=1kb),20,17639981,17662928,22948,2,6238,uc010zrr.1,-369
chr20,17663297,17663411,115,*,NA,0,Promoter (<=1kb),20,17639981,17662928,22948,2,6238,uc010zrr.1,-369
chr20,17949128,17949399,272,*,NA,0,Promoter (<=1kb),20,17922244,17949154,26911,2,27131,uc002wqc.3,0
chr20,18488739,18488746,8,*,NA,0,Promoter (<=1kb),20,18488607,18542059,53453,1,10483,uc002wrc.2,132
chr20,18488739,18488746,8,*,NA,0,Promoter (<=1kb),20,18488607,18542059,53453,1,10483,uc002wrc.2,132
chr20,18488739,18488746,8,*,NA,0,Promoter (<=1kb),20,18488607,18542059,53453,1,10483,uc002wrc.2,132
chr20,18488739,18488746,8,*,NA,0,Promoter (<=1kb),20,18488607,18542059,53453,1,10483,uc002wrc.2,132
chr20,18548254,18548256,3,*,NA,0,Promoter (<=1kb),20,18548073,18550203,2131,1,388789,uc002wre.4,181
chr20,18568740,18568959,220,*,NA,0,Promoter (<=1kb),20,18568556,18744560,176005,1,92675,uc002wrf.4,184
chr20,19998027,19998027,1,*,NA,0,Promoter (<=1kb),20,19997934,20014273,16340,1,51126,uc002wrq.3,93
chr20,19998027,19998027,1,*,NA,0,Promoter (<=1kb),20,19997934,20014273,16340,1,51126,uc002wrq.3,93
chr20,19998235,19998558,324,*,NA,0,Promoter (<=1kb),20,19998439,20014273,15835,1,51126,uc002wrr.3,0
chr20,19998235,19998558,324,*,NA,0,Promoter (<=1kb),20,19998439,20014273,15835,1,51126,uc002wrr.3,0
chr20,20348584,20348907,324,*,NA,0,Promoter (<=1kb),20,20348765,20351592,2828,1,3642,uc002wrx.3,0
chr20,20348584,20348907,324,*,NA,0,Promoter (<=1kb),20,20348765,20351592,2828,1,3642,uc002wrx.3,0
chr20,20348584,20348907,324,*,NA,0,Promoter (<=1kb),20,20348765,20351592,2828,1,3642,uc002wrx.3,0
chr20,21284049,21284361,313,*,NA,0,Promoter (<=1kb),20,21284432,21370463,86032,1,22803,uc010zsk.1,-71
chr20,21377774,21378097,324,*,NA,0,Promoter (<=1kb),20,21376005,21378047,2043,2,644524,uc010gcz.3,0
chr20,21377774,21378097,324,*,NA,0,Promoter (<=1kb),20,21376005,21378047,2043,2,644524,uc010gcz.3,0
chr20,21687276,21687351,76,*,NA,0,Promoter (<=1kb),20,21686861,21699124,12264,1,5075,uc010zsm.3,415
chr20,23342228,23342473,246,*,NA,0,Promoter (<=1kb),20,23342819,23353683,10865,1,64412,uc002wsy.3,-346
chr20,23342228,23342473,246,*,NA,0,Promoter (<=1kb),20,23342819,23353683,10865,1,64412,uc002wsy.3,-346
chr20,23343195,23343325,131,*,NA,0,Promoter (<=1kb),20,23342819,23353683,10865,1,64412,uc010zsr.2,376
chr20,23617971,23618294,324,*,NA,0,Promoter (<=1kb),20,23608534,23618574,10041,2,1471,uc002wtm.3,280
chr20,23617971,23618294,324,*,NA,0,Promoter (<=1kb),20,23608534,23618574,10041,2,1471,uc002wtm.3,280
chr20,23617971,23618294,324,*,NA,0,Promoter (<=1kb),20,23608534,23618574,10041,2,1471,uc002wtm.3,280
chr20,25037939,25038262,324,*,NA,0,Promoter (<=1kb),20,24986866,25038818,51953,2,84532,uc002wub.3,556
chr20,25565616,25565877,262,*,NA,0,Promoter (<=1kb),20,25433338,25566153,132816,2,22981,uc002wux.1,276
chr20,25565616,25565877,262,*,NA,0,Promoter (<=1kb),20,25433338,25566153,132816,2,22981,uc002wux.1,276
chr20,25565616,25565877,262,*,NA,0,Promoter (<=1kb),20,25433338,25566153,132816,2,22981,uc002wux.1,276
chr20,25565755,25566078,324,*,NA,0,Promoter (<=1kb),20,25433338,25566153,132816,2,22981,uc002wux.1,75
chr20,25604916,25605239,324,*,NA,0,Promoter (<=1kb),20,25593573,25604648,11076,2,140838,uc002wuy.3,-268
chr20,25604916,25605239,324,*,NA,0,Promoter (<=1kb),20,25593573,25604648,11076,2,140838,uc002wuy.3,-268
chr20,25677133,25677456,324,*,NA,0,Promoter (<=1kb),20,25654851,25677469,22619,2,26152,uc002wvc.3,13
chr20,25844249,25844373,125,*,NA,0,Promoter (<=1kb),20,25754654,25843837,89184,2,728882,uc002wve.3,-412
chr20,26188884,26189044,161,*,NA,0,Promoter (<=1kb),20,26188822,26188914,93,2,724033,uc021wbn.1,0
chr20,26188884,26189044,161,*,NA,0,Promoter (<=1kb),20,26188822,26188914,93,2,724033,uc021wbn.1,0
chr20,26188884,26189044,161,*,NA,0,Promoter (<=1kb),20,26188822,26188914,93,2,724033,uc021wbn.1,0
chr20,26188884,26189044,161,*,NA,0,Promoter (<=1kb),20,26188822,26188914,93,2,724033,uc021wbn.1,0
chr20,26188884,26189044,161,*,NA,0,Promoter (<=1kb),20,26188822,26188914,93,2,724033,uc021wbn.1,0
chr20,30102286,30102387,102,*,NA,0,Promoter (<=1kb),20,30102241,30157370,55130,1,81502,uc002wwe.3,45
chr20,30102286,30102387,102,*,NA,0,Promoter (<=1kb),20,30102241,30157370,55130,1,81502,uc002wwe.3,45
chr20,30102286,30102387,102,*,NA,0,Promoter (<=1kb),20,30102241,30157370,55130,1,81502,uc002wwe.3,45
chr20,30102286,30102387,102,*,NA,0,Promoter (<=1kb),20,30102241,30157370,55130,1,81502,uc002wwe.3,45
chr20,30102286,30102387,102,*,NA,0,Promoter (<=1kb),20,30102241,30157370,55130,1,81502,uc002wwe.3,45
chr20,30160859,30161039,181,*,NA,0,Promoter (<=1kb),20,30155510,30161066,5557,2,100874042,uc031rsr.1,27
chr20,30160859,30161039,181,*,NA,0,Promoter (<=1kb),20,30155510,30161066,5557,2,100874042,uc031rsr.1,27
chr20,30192877,30192937,61,*,NA,0,Promoter (<=1kb),20,30193086,30194317,1232,1,3397,uc002wwg.2,-149
chr20,30193125,30193200,76,*,NA,0,Promoter (<=1kb),20,30193086,30194317,1232,1,3397,uc002wwh.2,39
chr20,30193125,30193200,76,*,NA,0,Promoter (<=1kb),20,30193086,30194317,1232,1,3397,uc002wwh.2,39
chr20,30311033,30311230,198,*,NA,0,Promoter (<=1kb),20,30252261,30310656,58396,2,598,uc002wwn.3,-377
chr20,30311033,30311230,198,*,NA,0,Promoter (<=1kb),20,30252261,30310656,58396,2,598,uc002wwn.3,-377
chr20,30311033,30311230,198,*,NA,0,Promoter (<=1kb),20,30252261,30310656,58396,2,598,uc002wwn.3,-377
chr20,30311547,30311625,79,*,NA,0,Promoter (<=1kb),20,30252261,30310656,58396,2,598,uc002wwn.3,-891
chr20,30311547,30311625,79,*,NA,0,Promoter (<=1kb),20,30252261,30310656,58396,2,598,uc002wwn.3,-891
chr20,30311547,30311625,79,*,NA,0,Promoter (<=1kb),20,30252261,30310656,58396,2,598,uc002wwn.3,-891
chr20,30311547,30311625,79,*,NA,0,Promoter (<=1kb),20,30252261,30310656,58396,2,598,uc002wwn.3,-891
chr20,30458413,30458655,243,*,NA,0,Promoter (<=1kb),20,30435441,30458467,23027,2,128853,uc002wwu.1,0
chr20,30458413,30458655,243,*,NA,0,Promoter (<=1kb),20,30435441,30458467,23027,2,128853,uc002wwu.1,0
chr20,30458413,30458655,243,*,NA,0,Promoter (<=1kb),20,30435441,30458467,23027,2,128853,uc002wwu.1,0
chr20,30946622,30946945,324,*,NA,0,Promoter (<=1kb),20,30946147,31027122,80976,1,171023,uc021wbw.1,475
chr20,31070395,31070718,324,*,NA,0,Promoter (<=1kb),20,31030862,31071385,40524,2,140688,uc002wxu.5,667
chr20,31070395,31070718,324,*,NA,0,Promoter (<=1kb),20,31030862,31071385,40524,2,140688,uc002wxu.5,667
chr20,31070395,31070718,324,*,NA,0,Promoter (<=1kb),20,31030862,31071385,40524,2,140688,uc002wxu.5,667
chr20,31070395,31070718,324,*,NA,0,Promoter (<=1kb),20,31030862,31071385,40524,2,140688,uc002wxu.5,667
chr20,31172946,31173269,324,*,NA,0,Promoter (<=1kb),20,31136309,31172875,36567,2,140688,uc002wxx.3,-71
chr20,31349358,31349681,324,*,NA,0,Promoter (<=1kb),20,31350191,31386449,36259,1,1789,uc010ztx.1,-510
chr20,31350207,31350530,324,*,NA,0,Promoter (<=1kb),20,31350191,31397162,46972,1,1789,uc010zua.2,16
chr20,31350207,31350530,324,*,NA,0,Promoter (<=1kb),20,31350191,31397162,46972,1,1789,uc010zua.2,16
chr20,32031250,32031573,324,*,NA,0,Promoter (<=1kb),20,31995763,32031698,35936,2,6640,uc002wzd.1,125
chr20,32031250,32031573,324,*,NA,0,Promoter (<=1kb),20,31995763,32031698,35936,2,6640,uc002wzd.1,125
chr20,32262205,32262220,16,*,NA,0,Promoter (<=1kb),20,32244893,32262264,17372,2,63941,uc002wzm.4,44
chr20,32262205,32262220,16,*,NA,0,Promoter (<=1kb),20,32244893,32262264,17372,2,63941,uc002wzm.4,44
chr20,32262205,32262220,16,*,NA,0,Promoter (<=1kb),20,32244893,32262264,17372,2,63941,uc002wzm.4,44
chr20,32262205,32262220,16,*,NA,0,Promoter (<=1kb),20,32244893,32262264,17372,2,63941,uc002wzm.4,44
chr20,32319600,32319674,75,*,NA,0,Promoter (<=1kb),20,32319808,32380075,60268,1,84905,uc002wzx.3,-134
chr20,32319600,32319674,75,*,NA,0,Promoter (<=1kb),20,32319808,32380075,60268,1,84905,uc002wzx.3,-134
chr20,32319600,32319674,75,*,NA,0,Promoter (<=1kb),20,32319808,32380075,60268,1,84905,uc002wzx.3,-134
chr20,32319877,32319923,47,*,NA,0,Promoter (<=1kb),20,32319808,32380075,60268,1,84905,uc010ger.3,69
chr20,32319877,32319923,47,*,NA,0,Promoter (<=1kb),20,32319808,32380075,60268,1,84905,uc010ger.3,69
chr20,32319877,32319923,47,*,NA,0,Promoter (<=1kb),20,32319808,32380075,60268,1,84905,uc010ger.3,69
chr20,32399178,32399353,176,*,NA,0,Promoter (<=1kb),20,32399110,32442173,43064,1,128866,uc002xaa.3,68
chr20,32399178,32399353,176,*,NA,0,Promoter (<=1kb),20,32399110,32442173,43064,1,128866,uc002xaa.3,68
chr20,32582141,32582464,324,*,NA,0,Promoter (<=1kb),20,32581458,32670991,89534,1,22913,uc002xac.3,683
chr20,32582141,32582464,324,*,NA,0,Promoter (<=1kb),20,32581458,32670991,89534,1,22913,uc002xac.3,683
chr20,32582141,32582464,324,*,NA,0,Promoter (<=1kb),20,32581458,32670991,89534,1,22913,uc002xac.3,683
chr20,32582141,32582464,324,*,NA,0,Promoter (<=1kb),20,32581458,32670991,89534,1,22913,uc002xac.3,683
chr20,32699759,32699997,239,*,NA,0,Promoter (<=1kb),20,32676115,32700085,23971,2,8894,uc002xaf.3,88
chr20,32890639,32890962,324,*,NA,0,Promoter (<=1kb),20,32868071,32891215,23145,2,191,uc002xai.3,253
chr20,32890639,32890962,324,*,NA,0,Promoter (<=1kb),20,32868071,32891215,23145,2,191,uc002xai.3,253
chr20,32890839,32891127,289,*,NA,0,Promoter (<=1kb),20,32868071,32891215,23145,2,191,uc002xai.3,88
chr20,32951475,32951723,249,*,NA,0,Promoter (<=1kb),20,32951041,33099198,148158,1,83737,uc010zuj.2,434
chr20,32951475,32951723,249,*,NA,0,Promoter (<=1kb),20,32951041,33099198,148158,1,83737,uc010zuj.2,434
chr20,32951475,32951723,249,*,NA,0,Promoter (<=1kb),20,32951041,33099198,148158,1,83737,uc010zuj.2,434
chr20,33104424,33104623,200,*,NA,0,Promoter (<=1kb),20,33104204,33128762,24559,1,83658,uc002xal.3,220
chr20,33104424,33104623,200,*,NA,0,Promoter (<=1kb),20,33104204,33128762,24559,1,83658,uc002xal.3,220
chr20,33292062,33292385,324,*,NA,0,Promoter (<=1kb),20,33292148,33301237,9090,1,58476,uc002xau.1,0
chr20,33292062,33292385,324,*,NA,0,Promoter (<=1kb),20,33292148,33301237,9090,1,58476,uc002xau.1,0
chr20,33413033,33413356,324,*,NA,0,Promoter (<=1kb),20,33302578,33413433,110856,2,23054,uc002xaw.3,77
chr20,33413033,33413356,324,*,NA,0,Promoter (<=1kb),20,33302578,33413433,110856,2,23054,uc002xaw.3,77
chr20,33413033,33413356,324,*,NA,0,Promoter (<=1kb),20,33302578,33413433,110856,2,23054,uc002xaw.3,77
chr20,33680040,33680246,207,*,NA,0,Promoter (<=1kb),20,33590207,33680618,90412,2,26133,uc002xbk.3,372
chr20,33680040,33680246,207,*,NA,0,Promoter (<=1kb),20,33590207,33680618,90412,2,26133,uc002xbk.3,372
chr20,33680040,33680246,207,*,NA,0,Promoter (<=1kb),20,33590207,33680618,90412,2,26133,uc002xbk.3,372
chr20,33735529,33735678,150,*,NA,0,Promoter (<=1kb),20,33703160,33735161,32002,2,55741,uc010zuu.1,-368
chr20,33735529,33735678,150,*,NA,0,Promoter (<=1kb),20,33703160,33735161,32002,2,55741,uc010zuu.1,-368
chr20,33865576,33865840,265,*,NA,0,Promoter (<=1kb),20,33864136,33865960,1825,2,101410538,uc031rsv.1,120
chr20,34043062,34043315,254,*,NA,0,Promoter (<=1kb),20,34043223,34065926,22704,1,11190,uc010zvd.2,0
chr20,34252588,34252795,208,*,NA,0,Promoter (<=1kb),20,34236847,34252878,16032,2,10137,uc002xdq.3,83
chr20,34252588,34252795,208,*,NA,0,Promoter (<=1kb),20,34236847,34252878,16032,2,10137,uc002xdq.3,83
chr20,34252588,34252795,208,*,NA,0,Promoter (<=1kb),20,34236847,34252878,16032,2,10137,uc002xdq.3,83
chr20,34329963,34330051,89,*,NA,0,Promoter (<=1kb),20,34291531,34330158,38628,2,9584,uc010gfn.3,107
chr20,34329963,34330051,89,*,NA,0,Promoter (<=1kb),20,34291531,34330158,38628,2,9584,uc010gfn.3,107
chr20,34329963,34330051,89,*,NA,0,Promoter (<=1kb),20,34291531,34330158,38628,2,9584,uc010gfn.3,107
chr20,34329963,34330051,89,*,NA,0,Promoter (<=1kb),20,34291531,34330158,38628,2,9584,uc010gfn.3,107
chr20,34680938,34681261,324,*,NA,0,Promoter (<=1kb),20,34680632,34820721,140090,1,2036,uc002xez.4,306
chr20,34742662,34742985,324,*,NA,0,Promoter (<=1kb),20,34742662,34820721,78060,1,2036,uc002xfb.3,0
chr20,35203025,35203348,324,*,NA,0,Promoter (<=1kb),20,35202957,35222355,19399,1,60436,uc021wcw.1,68
chr20,35203025,35203348,324,*,NA,0,Promoter (<=1kb),20,35202957,35222355,19399,1,60436,uc021wcw.1,68
chr20,35233748,35233873,126,*,NA,0,Promoter (<=1kb),20,35234137,35240960,6824,1,55969,uc002xfq.3,-264
chr20,35233748,35233873,126,*,NA,0,Promoter (<=1kb),20,35234137,35240960,6824,1,55969,uc002xfq.3,-264
chr20,35374310,35374467,158,*,NA,0,Promoter (<=1kb),20,35280169,35374541,94373,2,57446,uc002xfw.3,74
chr20,35402410,35402581,172,*,NA,0,Promoter (<=1kb),20,35380194,35402230,22037,2,79980,uc010zvs.2,-180
chr20,35491556,35491879,324,*,NA,0,Promoter (<=1kb),20,35412178,35492087,79910,2,140710,uc021wcx.1,208
